Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Indicator,OrderVal
2019-10-01 00:00:00-04:00,257.41249439670577,257.97021335864633,253.26797195551308,254.1526336669922,1007300,0.0,0.0,INTU,1,164.09436177604974
2019-10-02 00:00:00-04:00,253.10443817415268,253.10443817415268,245.66161326877952,250.45042419433594,1375000,0.0,0.0,INTU,-1,100.09442475970287
2019-10-03 00:00:00-04:00,249.4695994235299,253.42181790807592,245.6039513595413,252.9025421142578,1270300,0.0,0.0,INTU,-1,56.38769744853658
2019-10-04 00:00:00-04:00,253.9121877233626,257.5470591644302,251.9505315681782,256.8354797363281,1312900,0.0,0.0,INTU,1,43.48330783263739
2019-10-07 00:00:00-04:00,254.72955461867997,257.8067071405858,254.69108214203328,256.5181579589844,1551300,0.0,0.0,INTU,1,75.68032765041629
2019-10-08 00:00:00-04:00,255.14306514914827,255.97968753804653,250.96969604492188,250.96969604492188,1340000,0.0,0.0,INTU,1,126.00087908251167
2019-10-09 00:00:00-04:00,253.29192115252866,255.45993893005829,252.81013942418875,254.38075256347656,864200,0.53,0.0,INTU,0,92.3874161109089
2019-10-10 00:00:00-04:00,252.80043905531417,259.1407016798717,252.80043905531417,257.7820739746094,1177400,0.0,0.0,INTU,-1,83.86531861414107
2019-10-11 00:00:00-04:00,260.5474550704583,263.8332087538835,259.60318205671956,260.2294921875,1068600,0.0,0.0,INTU,-1,123.49514514082509
2019-10-14 00:00:00-04:00,260.1524238742578,261.76158738713656,259.10214349508465,259.2563171386719,1024300,0.0,0.0,INTU,0,121.29894746914695
2019-10-15 00:00:00-04:00,260.2198860034265,264.1223053596029,259.294873527447,263.5345458984375,1042100,0.0,0.0,INTU,-1,79.23089453291715
2019-10-16 00:00:00-04:00,261.6266883394392,261.79050703372013,256.1247503043601,259.3430480957031,1065500,0.0,0.0,INTU,0,152.309945104308
2019-10-17 00:00:00-04:00,260.01764170484415,260.9233938355945,254.12063721485416,256.818603515625,879800,0.0,0.0,INTU,0,129.62289775016464
2019-10-18 00:00:00-04:00,257.9170512899091,257.9170512899091,251.0468389283958,252.90650939941406,1551800,0.0,0.0,INTU,1,156.9728148366824
2019-10-21 00:00:00-04:00,254.84323974136575,254.86250042191537,249.15819257796946,252.6463165283203,1040400,0.0,0.0,INTU,0,172.8787156350033
2019-10-22 00:00:00-04:00,251.23946432491397,253.94707461799103,243.9549287413564,244.09947204589844,1482400,0.0,0.0,INTU,-1,144.4498026494428
